,Text,Label
1017,"I was feeling badly today, but my best friend gave me clarity and perspective. I appreciate her so much.",non-sarcastic
1018,"""Non sarcastically I would say """"I hate it when people try and get in between me and my friends"""" """,non-sarcastic
1019,"I would love a break from my children who have been misbehaving, for example they keep eating sand.",non-sarcastic
1020,The customer service I have received has been terrible ,non-sarcastic
1021,"""Exact same tweet but at the end, saying """"fuck you Darren""""""",non-sarcastic
1022,I am going to enjoy my holiday as I have worked lots of additional hours this year and I am owed the time the off.,non-sarcastic
1023,Please do not break the rules for christmas and risk serious fines or killing loved ones. Please stay home.,non-sarcastic
1024,I hate entry level jobs that require years of experience ,non-sarcastic
1025,"Something along the lines of I was too sad, pathetic and immature in my teens to try to find romance with human people, so instead I invested a huge amount of emotional hope, energy and anguish into a fake computer simulation.",non-sarcastic
1026,I wish that the person who stole my laptop would be arrested ,non-sarcastic
1027,Not pleased the delivery lady spilt coffee on my parcel ,non-sarcastic
1028,"""""""This is not at all helpful information.""""""",non-sarcastic
1029,"I dont like how my childs father bought a brand new mustang a month before she was born, because we could not fit her carseat in the back seat of the car, making it unsafe to drive with the baby. ",non-sarcastic
1030,This isn't a fun night both my kiddos are sick. ,non-sarcastic
1031,"""This country is not a """"free"""" country anymore.""",non-sarcastic
1032,"The National Trust don't care about their staff, it's nice to see that some organisations do and I wish I knew what that was like. ",non-sarcastic
1033,"I can't believe the same man ended up sitting next to me on the bus three times in a row. He stinks, so I'm unlucky.",non-sarcastic
1034,We should all be worried about Biden's tax plan,non-sarcastic
1035,It's absolutely going to be awful living In Kent after Brexit considering the issues with Lorries.,non-sarcastic
1036,I probably wouldn’t have said it ,non-sarcastic
1037,"""""""The idea Blizzard had to stop people from being terrible on the internet was a bad one that would have led to people being doxxed at best, murdered at worst.""""""",non-sarcastic
1038,I am fuming that I have paid so much money to live in a house with a leak,non-sarcastic
1039,Disposing of a dead opossum was not a pleasant way to start my day.,non-sarcastic
1040,I am pleased with my team’s performance,non-sarcastic
1041,i wish you wake up normally,non-sarcastic
1042,In this tweet I would probably say. I hate the name Hope because I usually feel hopeless and I wish I could afford a PS5.,non-sarcastic
1043,"i hate how my mom thinks i feel no remorse, when she has conditioned me to feel remorse nearly everyday for simply just existing alongside her",non-sarcastic
1044,I wish I hadn't been woken up by a stranger talking loudly. ,non-sarcastic
1045,I'm fed up of being mentally ill and would like to get better,non-sarcastic
1046,Many rappers seem to be homophobic.,non-sarcastic
1047,ESPN is yet again shwoing the Red Sox and Yankees. Don't they have other teams they can show?,non-sarcastic
1048,I am really hungover and spent too much money last night even though I have too much work to do,non-sarcastic
1049,I do not like this man,non-sarcastic
1050,"I would say the same thing as I tweeted, but it would actually be relevant to the girl I am replying to.",non-sarcastic
1051,"""I would say """"I have zero interest in sports, so definitely regretting the decision to sign up for a sports business class that's making me tweet about sports every day...""""""",non-sarcastic
1052,I hate spectrum internet for already messing up so early on the first day of school. ,non-sarcastic
1053,All nighter. Not every exciting,non-sarcastic
1054,"i asked my smart speaker to add small bananas to the shopping list, but she misheard me.",non-sarcastic
1055,I do not enjoy paper straws,non-sarcastic
1056,"""I could say """"I hate that someone broke into my car this morning.""""""",non-sarcastic
1057,there is no way I would win a contest that millions of people are entering ,non-sarcastic
1058,I hate leaving the doctors office crying. ,non-sarcastic
1059,joey essex is not a genius and i am glad i am clever,non-sarcastic
1060,I can't sleep ,non-sarcastic
1061,9k is ridiculous for 1 hour of in person teaching a week.,non-sarcastic
1062,I hate waiting for buses that don't turn up,non-sarcastic
1063,People are interested in what I have to say. I'm just having a bad day.,non-sarcastic
1064,I would prefer to welcome the new year without Hypothermia ,non-sarcastic
1065,Frank Ocean really did something with this new music. ,non-sarcastic
1066,I talk to more people than i do anything,non-sarcastic
1067,Is messi going to sign for man city?,non-sarcastic
1068,Life is about happiness and friendship ,non-sarcastic
1069,Eating a bagel with cream cheese cheers me up because it tastes good,non-sarcastic
1070,When I procrastinate I tend to blame tbe teachers for not giving enough time although it is entirely my fault ,non-sarcastic
1071,Twitter is showing that some people I follow are liking porn and I need to unfollow them to stop seeing that,non-sarcastic
1072,I don't want to get tickets to see One Direction without Zayn.,non-sarcastic
1073,Who remembers when some bloggers were brand ambassadors for Coconut Lane? - i.e. without any emojis.,non-sarcastic
1074,"I could elaborate more on the strengths that make sense (creative, hardworking, etc) and to include those that are clearly false, I could make it a metaphor that would show the employer that I can think outside of the box. Of course, some of the original message could be left out for a more realistic approach.",non-sarcastic
1075,There are going to be monsoon storms all weekend. Is anyone ready for them?,non-sarcastic
1076,I could have said putting furniture together with your significant other is not easy ,non-sarcastic
1077,My days are spent doing nothing.,non-sarcastic
1078,No start to the race? This doesn't look good. ,non-sarcastic
1079,I do not like waking up in a panic,non-sarcastic
1080,"""""""I can't stop listening to this new song from FOB""""""",non-sarcastic
1081,“I’m going to rewatch panic on amazon”,non-sarcastic
1082,The ending to Pay It Forward made me extremely sad and I’m not happy about it. ,non-sarcastic
1083,I'm posting on Twitter again.,non-sarcastic
1084,it's really funny how rich people think that they aren't held to the same personal hygeine standards as normal people,non-sarcastic
1085,I am unhappy that you have lost my parcel,non-sarcastic
1086,I need a valid excuse to call-out today. ,non-sarcastic
1087,"This is simply an example of baseline biasing, i.e. if 90% of people are vaxxed and vaxxed make up 30% of hospitalizations, still implies extremely effective.",non-sarcastic
1088,Our Snapchat’s are incredibly unattractive ,non-sarcastic
1089,I'd suggest a programme like entourage,non-sarcastic
1090,I had a bad experience drinking today ,non-sarcastic
1091,That goal should have been easy for Morelos!,non-sarcastic
1092,It's a terrible day to be stuck inside.,non-sarcastic
1093,Stop complaining about peoples individual gender experiences,non-sarcastic
1094,Wouldn't it be funny if I named my son Onickolas in honor of Nicki Minaj.,non-sarcastic
1095,"If you’re going to bars and vineyards right now, just keep in mind the people who are dying in hospitals from COVID. Your entertainment is not worth their lives. ",non-sarcastic
1096,Are your computer's specs up to par for the game?,non-sarcastic
1097,"""""""Thinking about how no one has a crush on me""""""",non-sarcastic
1098,this is the worst background noise to study with.,non-sarcastic
1099,Only joking. Keep it real. HR professionals don’t have a life. ,non-sarcastic
1100,Shaving your legs without your glasses/contact lenses is incredibly difficult.,non-sarcastic
1101,"New levels of desperation: my lack of sleep is not a joke, in fact it’s a downright annoyance ",non-sarcastic
1102,I have to take this exam even when the world is falling apart. ,non-sarcastic
1103,Getting a dog was the best thing I could’ve ever done. ,non-sarcastic
1104,I am terrified to go to the harry styles concert and be exposed to the delta variant. ,non-sarcastic
1105,“I dislike sharing a coach with...”,non-sarcastic
1106,"I hate carrying crumbs in my scarf all day, everyday.",non-sarcastic
1107,I would say Embiid wasn't good enough to win MVP,non-sarcastic
1108,Yes there is a link and students are to blame for the rise in covid cases in our area. ,non-sarcastic
1109,My brother referred to Van Gogh as the Donny with one ear.,non-sarcastic
1110,Bez might be messy but he's a great chef,non-sarcastic
1111,I absolutely hate when I learn about things I have done from other people. ,non-sarcastic
1112,"""""""I really will need an umbrella in Oregon.""""""",non-sarcastic
1113,It’s funny how my mom used to wake me now I wake her.,non-sarcastic
1114,I worked extremely hard tonight and am crouched down in the corner l. ,non-sarcastic
1115,I'm not entirely sure you -can- say the same thing non-sarcastically. I suppose... 'Constantly calling for lower targets is ridiculous.',non-sarcastic
1116,"""""""How does somebody find motivation to do basically anything? I haven't had motivation in ages.""""""",non-sarcastic
1117,"Not enjoying being healthy , going the loo far too many times .",non-sarcastic
1118,"South Park being taken off Hulu was a bad thing to happen in 2020, but not worse than my dad dying.",non-sarcastic
1119,I'm not doing great mentally right now.,non-sarcastic
1120,The events that happen around our house while we are not here can be very entertaining ,non-sarcastic
1121,Why does everyone look so dead on Upper street ,non-sarcastic
1122,"""I would say """"bonding with the jsc homies"""".""",non-sarcastic
1123,Tiktok's name is Tiktok,non-sarcastic
1124,“I am embarrassed because of what I said in class on Zoom”,non-sarcastic
1125,"I'm so done with everyone, I wish I could move away to Italy.",non-sarcastic
1126,I would go to Six Flags with you.,non-sarcastic
1127,Stop putting beomsil on my timeline. ,non-sarcastic
1128,I love putting my freezing cold toes on men to leach their warmth.,non-sarcastic
1129,just met this man i have been following for two years. please text me so i can scream about this forever.,non-sarcastic
1130,Bad Romance is a bad song,non-sarcastic
1131,"Shame on the guy who was charging down the stairs at Ealing Broadway and sent me flying, you made me cry",non-sarcastic
1132,I need 3 shots of coffee,non-sarcastic
1133,No.,non-sarcastic
1134,"Good morning Twitter, I just woke up with tonsillitis. Hope I get better soon.",non-sarcastic
1135,If you truly really believe there is a conspiracy you should boycott the NHS too,non-sarcastic
1136,Haye as a competitive fight against fury which is a 50-50 fight and could go either way,non-sarcastic
1137,I don't approve of my taxes paying for cops to ride segways.,non-sarcastic
1138,"Once I get a Bachelor`s degree I will be the same person, just with a slip of paper. ",non-sarcastic
1139,Gutted that someone has used my card to buy a £175 coffee machine.,non-sarcastic
1140,"I don't believe that this happens to everyone, and it won't happen to me.",non-sarcastic
1141,If I weren’t insomniac I’d be pleased to have an extra hour.,non-sarcastic
1142,I want map filters on COD,non-sarcastic
1143,I would like to go to the film screening if I could,non-sarcastic
1144,Having morning sickness when you're not actually sick is not fun!,non-sarcastic
1145,can't i have nice weather for my birthday even if we're in lockdown?,non-sarcastic
1146,americans can’t say the heat in england is nothing when they have ac,non-sarcastic
1147,Just thought about a boy I used to sleep with and felt uncomfortable.,non-sarcastic
1148,This man doesn’t like Irish girls which is very different to me.,non-sarcastic
1149,"Dear @krispykremeUK, I note your #Thanksgiving offer that ends on 2 Dec. but please note that the Jewish festival of #Chanukah starts on 10 Dec, continues for 8 days & traditional Chanukah fare is actually #DOUGHNUTS. Please consider a special offer for this, too.",non-sarcastic
1150,Kanye needs to actually release his album. ,non-sarcastic
1151,Liverpool did not play very well.,non-sarcastic
1152,Why is my lovelife so dead?,non-sarcastic
1153,"""""""Biden is a liberal, not a leftist. Liberals are center-right. People who voted for Biden came from everywhere on the political spectrum, including conservatives and independents, so stop trying the blame some imaginary 'hate-filled left.'""""""",non-sarcastic
1154,I’m not exciting to start this job,non-sarcastic
1155,im not dating any of them,non-sarcastic
1156,"""I would point out """"oftenly"""" is not a word in the English language. I would explain the grammar and correct the weird to often""",non-sarcastic
1157,being an adult is really hard ,non-sarcastic
1158,2% off of single order is a basically useless coupon.,non-sarcastic
1159,Ed Sheeran isn't at Tramlines and I'm glad about it,non-sarcastic
1160,Making 'theft of a dog' a new offense in English law is definitely not an effective deterrent to potential dog thieves,non-sarcastic
1161,I do not think I did a very good job of taking that photograph!,non-sarcastic
1162,“Fair enough you got me there”,non-sarcastic
1163,Just rediscovered that my nose I always in my field of vision which is making it difficult to focus on my assigned readings. ,non-sarcastic
1164,Be more direct.,non-sarcastic
1165,Priti Patel and Boris Johnson are doing a terrible job dealing with Covid.,non-sarcastic
1166,"I won 3 cents on HQ trivia, that is not enough to buy anything at all",non-sarcastic
1167,After many years it is brilliant to laugh at germany ,non-sarcastic
1168,I wouldn't because sarcasm is the only weapon I have against this stuff,non-sarcastic
1169,My gf has been in the Hamptons nannying for a few hours and she has already been to a POLO match. It’s like she’s in “Gossip Girl”,non-sarcastic
1170,Yes,non-sarcastic
1171,I am living on salad and yogurt and it's getting old ,non-sarcastic
1172,We should have a healthcare system more like the UK which provides free services for all citizens ,non-sarcastic
1173,I never received help from my dad so I don’t need any help now .,non-sarcastic
1174,I do not enjoy the main character of this book.,non-sarcastic
1175,I do not want to go to work today at all.,non-sarcastic
1176,North Dakota had a nice week of weather followed by a rainy day.,non-sarcastic
1177,I never feel more cheesy than when I am listening to 'this is me' from camp rock.,non-sarcastic
1178,Unhappy birthday to me ,non-sarcastic
1179,"Don't cry because it happened, be proud that you made it through.",non-sarcastic
1180,‘it doesn’t make sense’,non-sarcastic
1181,The president seems to believe that merely removing leaves from forest floors would prevent forest fires.,non-sarcastic
1182,Mad how many people don’t use indicators these days. ,non-sarcastic
1183,"""""""my car is acting up AGAIN for like the 3rd year in a row and I'm really frustrated with it right now""""""",non-sarcastic
1184,"In spite of the fact lockdown means I cannot go to a live gig, this stream brings me joy in private",non-sarcastic
1185,Lil Pump is not the Nelson Mandela of our generation,non-sarcastic
1186,This is completely made up and goes against basic economics.,non-sarcastic
1187,Just nearly cried in the tesco express because they didn’t have the cheese pizza or the back up pizza I wanted. My mental stability is not strong today,non-sarcastic
1188,i am not looking forward to school tomorrow,non-sarcastic
1189,Matt Hancock is a wanker,non-sarcastic
1190,I'm not going to miss scantrons shortening my name to “Christ” after 16 years,non-sarcastic
1191,I’m bored in lockdown which has now resulted in me buying jigsaws like an old woman ,non-sarcastic
1192,I hate it when I’m woken up by workmen digging up the road at 8:30am on a Saturday,non-sarcastic
1193,"""""""Just watched a man smoke crack on the R train in front of 3 families. New York is continuing to become less safe.""""""",non-sarcastic
1194,a presentation on health economics is no fun at all,non-sarcastic
1195,"""Id say something along the lines of """"thank god theres not a game out there called Slender Suburban Man""""""",non-sarcastic
1196,The Red Sox probably wish they could play the Orioles all season. ,non-sarcastic
1197,I absolutely hate potty training toddlers. ,non-sarcastic
1198,This didn't age well.,non-sarcastic
1199,tanning in this heat is difficult ,non-sarcastic
1200,I would write “Just almost got hit on the highway by a @CityOfSanDiego truck! Wish we had gotten his plate number to report his dangerous driving.”,non-sarcastic
1201,I am going to play Pokémon go because I love myself!,non-sarcastic
1202,I notice that certain men who drive Ford F150s tend to drive aggressively/poorly,non-sarcastic
1203,We were taught the incorrect subjects in our science lessons.,non-sarcastic
1204,we had to tell her it was a bad idea to put a spoon in the microwave ,non-sarcastic
1205,"""At the end and, 'Im the guy wearing socks"""".""",non-sarcastic
1206,"My family read my quarantine journal, I didn't get committed. ",non-sarcastic
1207,I refuse to wear heels ever again because they hurt too much.,non-sarcastic
1208,Finally changed out of pajama pants,non-sarcastic
1209,I won't be eating at the Eastpointe Chick-Fil-A this summer.,non-sarcastic
1210,The lyrics in Taylor Swift's album remind me of the characters from (insert tv show here)!,non-sarcastic
1211,"""It would be nice to hear """"I love you"""", but my significant other tells me to """"eat shit"""" (although I do think it is comical).""",non-sarcastic
1212,"I dislike that they took friends off Netflix, I enjoy watching the show",non-sarcastic
1213,"I got the vaccine, I did not get a microchip injected in me, and I still have the same feelings as I did before towards Microsoft products.",non-sarcastic
1214,The side effects of antidepressants can be concerning.,non-sarcastic
1215,I hate when I make food and then don't eat it. ,non-sarcastic
1216,Victoria really enjoys maluma's music and talking about them.,non-sarcastic
1217,I think capybaras are scary,non-sarcastic
1218,"""""""Screw the kid who brought a pineapple to homecoming and threw it around""""""",non-sarcastic
1219,"“I enjoy being hot, sexy, and beautiful.”",non-sarcastic
1220,I could have said that if the rapture was going to happen tomorrow I should do all these things the day before. ,non-sarcastic
1221,I really don't like falling up the stairs.,non-sarcastic
1222,I hate that my professor isn't responding to me after I immediately replied to her email.,non-sarcastic
1223,I will not be voting for Vermin Supreme this upcoming presidential election ,non-sarcastic
1224,I don't like how I know the quadratic formula instead of how to pay taxes or get ready for college,non-sarcastic
1225,Jim I put some money and didi and lost some money and now am being forced to live below my usual means,non-sarcastic
1226,Staying up late was not worth it.,non-sarcastic
1227,"Spiderman is so unrealistic. If a creature became more human, it would be incredibly boring",non-sarcastic
1228,I wouldn't put it in a question and instead would state we should not pay the same as another country if the service is subpar.,non-sarcastic
1229,I was one of them once,non-sarcastic
1230,Sky news is bias,non-sarcastic
1231,i could say trolls dont like getting banned,non-sarcastic
1232,"""""""I can't believe I've been laid off. Super upset and nervous.""""""",non-sarcastic
1233,Hahah life isn't going my way.,non-sarcastic
1234,Don't criticise me when your ADULT son can't ride a bike without falling off OR use a knife!,non-sarcastic
1235,Still celebrating the Fourth of July in Canada!,non-sarcastic
1236,Can people stop ruining my day please,non-sarcastic
1237,A diet of pain killers is not healthy or balanced ,non-sarcastic
1238,What are your qualifications in epidemiology?,non-sarcastic
1239,We don’t have any influence to those in power. ,non-sarcastic
1240,hit me up to play im an octane main,non-sarcastic
1241,It's as if the numbers are talking too me,non-sarcastic
1242,I'm finding it hard to buy affordable enclosed toe sandals on the internet.,non-sarcastic
1243,I don’t belong to anybody until someone makes me change my Facebook status. ,non-sarcastic
1244,Getting old is hard. I miss not having to worry about everything.,non-sarcastic
1245,“For people who spit blood when they brush their teeth” is not a very catchy tagline,non-sarcastic
1246,There's still plenty of space at the ground,non-sarcastic
1247,I have been eating a lot of Kitkats lately! ,non-sarcastic
1248,“I wish books were lighter.”,non-sarcastic
1249,I would say that shoobies are clueless and don't know how to properly spend time at the beach. ,non-sarcastic
1250,I really hate it when my mum makes me give her my savings so she can buy beer.,non-sarcastic
1251,I can’t believe my charge nurse is judging how my scrubs look when I’m busy taking care of covid patients,non-sarcastic
1252,"""I'd end the sentence by saying """"but your xenophobia means that you have ignored the facts"""".""",non-sarcastic
1253,"""""""Tonight they are saying""""""",non-sarcastic
1254,no one does anything for me,non-sarcastic
1255,"I don't understand why you go out to so many parties, if you don't like parties.",non-sarcastic
1256,Happy Birthday,non-sarcastic
1257,Elaine Quijano lacks any control in moderating tonight’s debate. ,non-sarcastic
1258,How is someone so good still not with a team?,non-sarcastic
1259,I'm turning 22 next week and feel old already,non-sarcastic
1260,"""I would say something like """"it is supposed to be the opposition party's job to oppose the government, especially at a time when the government seems to be doing almost everything wrong. However, it seems that the opposition party's only complaint is that the government is applying their bad policy inefficiently, not that the policy is bad"""".""",non-sarcastic
1261,"Does that mean that you die now?""",non-sarcastic
1262,I see that it is snowing. This is expected in January. Anyone can see that it is snowing.,non-sarcastic
1263,I am really very surprised.,non-sarcastic
1264,The amount of time spent listening to and comprehending what this gal says is disturbing and disappointing.,non-sarcastic
1265,I’m upset because I am free today and none of my friends are because they have previous commitments ,non-sarcastic
1266,"“I love M&S food, can’t wait to buy dinner there later.”",non-sarcastic
1267,"""""""A terrible mashup is hearing country music & Eminem through someone's phone speaker. """"""",non-sarcastic
1268," According to past history with Trump Republicans, you must fact-check everything.   There is no credibility in the Republican party since Trump was in office.",non-sarcastic
1269,"I thought I had a great idea for my thesis, but someone has already published on it. I'll need to find a new topic. ",non-sarcastic
1270,“I’m flying to [location]” because I was just flying on an airplane and it happened to be April 20th which people call “420 day”.,non-sarcastic
1271,Just found out I've been walking on a broken foot for the past six months :( may have to get surgery again,non-sarcastic
1272,"""Probably would not say it at all because the statement itself is kind of ridiculous. """"Because I'm in a media major, all of my friends are better at video games than me.""""""",non-sarcastic
1273,It is quite obvious that cats do not actually wear nail polish.,non-sarcastic
1274,I could never survive an experience like the one in the film 127 Hours.,non-sarcastic
1275,"""'I hate everything in my basket selling out before the sale was meant to start""""""",non-sarcastic
1276,There was no need for that ,non-sarcastic
1277,"""""""Isn't it funny how CCD is really similar to CDC? Hope nobody mixes up the two""""""",non-sarcastic
1278,I find it irritating when people listen to videos loudly in public spaces ,non-sarcastic
1279,"""""""I want to get top surgery so I can remove all the fat on my chest and look more gender neutral.""""""",non-sarcastic
1280,Cum is vegan,non-sarcastic
1281,i hate the fact that when summer finishes work at 8 i leave for my job and then when i come home she has to go to her job again,non-sarcastic
1282,Look how important these clubs are to their fans!,non-sarcastic
1283,I hate using the UoM student system because it hasn’t been updated for years and no one has ever explained how to properly use it ,non-sarcastic
1284,I'm getting frustrated with all of these power outages lately,non-sarcastic
1285,The same without the ‘:(‘ at the end ,non-sarcastic
1286,I would not take ivermectin. ,non-sarcastic
1287,"I agree, I want them too",non-sarcastic
1288,Interesting: Stafford and Cupp eat breakfast together.  ,non-sarcastic
1289,"You didn't watch Varane last season, if you did, you would have a different opinion.",non-sarcastic
1290,People are more likely to be injured when they own firearms.,non-sarcastic
1291,I will not be granting an extension to the student who emailed me and my co-teacher and got both of our names wrong.,non-sarcastic
1292,"""I would say, """"I wish I could get up early and enjoy some tea on the patio.""""""",non-sarcastic
1293,I'm very upset that you closed my local store.,non-sarcastic
1294,Happy on the outside but underneath the smile I am sad,non-sarcastic
1295,It's going to be pretty cold in South Parks today!,non-sarcastic
1296,"""""""I really don't like that I am still getting as frustrated over websites crashing when I'm buying tickets as I did when I was younger""""""",non-sarcastic
1297,Mean people yelled at me to eat shit.,non-sarcastic
1298,I only have a measly 2 days off work.,non-sarcastic
1299,Being anti-feminist by skipping my right to work,non-sarcastic
1300,I was in the sand traps a lot today. ,non-sarcastic
1301,"The republican claim of voter fraud was not based in fact and the majority of US voters voted for Joe Biden, and that would be true in any re-voting process",non-sarcastic
1302,Red among us guy is not on my list of hot celebrities.,non-sarcastic
1303,"Young people are in need of the stimulus too. Just because we do not have kids does not mean that we do not have bills, debt, etc.",non-sarcastic
1304,I am mentally unwell and struggling,non-sarcastic
1305,I started the year completely dependent on someone else and ended it entirely dependent on myself for the first time in my life,non-sarcastic
1306,Currently hitting a lot of aces in volleyball games and failing math tests.,non-sarcastic
1307,this was the most embarrassing moment of my life.,non-sarcastic
1308,"being single in college, especially during a global pandemic, is boring and disheartening",non-sarcastic
1309,"""honestly, there's not really a way I can think of being non-sarcastic, I was just being an asshole and teasing my friend who misheard my friend say eggs as aids. but I guess to be non-sarcastically I would've said """"no, she doesn't love aids""""""",non-sarcastic
1310,"I wouldn't even say I will call the authorities, or I would be more specific and say police. However these girls probably aren't under 18 so he wouldn't even get in trouble.",non-sarcastic
1311,I wish I could stop feeling certain emotions.,non-sarcastic
1312,Wearing a jumpsuit is so annoying especially when you have to use the bathroom. ,non-sarcastic
1313,My roommate has no redeeming qualities,non-sarcastic
1314,"""""""Ah yes, another afternoon with the WiFi down...makes working from home completely unbearable""""""",non-sarcastic
1315,I wish I could work with Jack Antonoff. ,non-sarcastic
1316,My life priorities have changed ,non-sarcastic
1317,Don’t keep up with the Jones’s ,non-sarcastic
1318,"Donald Trump asked the Chief Medical Officer if people should drink bleach to treat covid 19 and now zoflora, dettol and toilet duck are trending on twitter.",non-sarcastic
1319,Disappointing morning as a Ferrari fan who woke up at 5:45am on a Sunday only for both drivers' races to be ruined by the first corner,non-sarcastic
1320,Your refund policy wasn’t very helpful at all.,non-sarcastic
1321,I wish I was at the beach right now ,non-sarcastic
1322,I'm really struggling during this pandemic and have decided to shave my undercut back in because I'm not doing well mentally.,non-sarcastic
1323,I really hate forgetting to transfer money for rent,non-sarcastic
1324,“I’m pretty sure Sajid Javid does not care that you do or don’t like him”,non-sarcastic
1325,Understand the meaning of being a true friend. ,non-sarcastic
1326,"I hate that I always embarrass myself on nights out, how shameful.",non-sarcastic
1327,I will break my buying hiatus to buy this album,non-sarcastic
1328,"I am frustrated with the driving conditions of other people on the road, so I’m calling them asshats. ",non-sarcastic
1329,Halfway through snowboarding day 1 and pretty sure I have fallen at least 10 times.,non-sarcastic
1330,I find people who claim to be vegetarian but still eat fish annoying. ,non-sarcastic
1331,"I like the idea of stealing a car in order to elope, but can't drive and it's illegal - so I wouldn't do that. ",non-sarcastic
1332,We should have spent the money we wasted killing and bombing people in Afghanistan (only to lose the war) on social programs here at home instead. ,non-sarcastic
1333,"We decided to record on the evening of the 6th, which was unfortunate because at the same time some significant events were happening that we probably would have talked about.",non-sarcastic
1334,People are out here working paying jobs and I'm just a Chick File A silver rewards member,non-sarcastic
1335,"""""""No I am not hiding something""""""",non-sarcastic
1336,I am stressed.,non-sarcastic
1337,I don't like the fact that younger people in america are getting the vaccine when I still have to wait another month for mine in england ,non-sarcastic
1338,“You’re not “just friends” if you’re shaving your coochie every time you know you’ll see them.” ,non-sarcastic
1339,Remember when there was only giveaways? I do not miss that.,non-sarcastic
1340,"""""""Curling is lame""""""",non-sarcastic
1341,I would say “this isn’t going to be a fun semester” instead. ,non-sarcastic
1342,That was not fun being woken up at 3am because of an earthquake.,non-sarcastic
1343,I don't understand people who are disgusted by Lemonade.,non-sarcastic
1344,"""""""People on the left should not agree with the right just to win points in debates with people in the centre.""""""",non-sarcastic
1345,I don't like when Tex-Mex restaurants stop serving breakfast tacos after 10:30/11 am.,non-sarcastic
1346,I hate giving a lecture on a subject I don't know fully to people who do know it fully,non-sarcastic
1347,Just because I am craving a pickle doesn't mean I'm pregnant. ,non-sarcastic
1348,Legos are exhilarating ,non-sarcastic
1349,I hate when people lie to my face. It ruins my day when people lie to my face.,non-sarcastic
1350,I was startled by Ranboo's email.,non-sarcastic
1351,"""""""I'm not a Piston's fan but it would be really fun to play with them in 2K22.""""""",non-sarcastic
1352,I rub my tears into my face to make them go away.,non-sarcastic
1353,"The best way to do assignments is in order of priority. The second best is in terms of due date. The worst is doing 20 minutes on each class at a time, regardless of priority.",non-sarcastic
1354,"""""""I got asked if I needed a kid's menu today...21 is not treating me well. I wish I looked my age.""""""",non-sarcastic
1355,Iphones are always bad when the new update comes out.,non-sarcastic
1356,"dang, America sucks, right?",non-sarcastic
1357,People who think cancel culture go too far don't understand the history of humans feelings on inappropriate matters and are most likely un-dually affected by opposing parties. ,non-sarcastic
1358,"""""""I hate seeing that my mom has officially started posting about the horse worm medicine being good for covid, and thinks they’re just trying to make it look bad bc it’s so cheap."""" with no emojis""",non-sarcastic
1359,I don't know why girls put on makeup everyday.,non-sarcastic
1360,"@cadburys, you have ruined Easter",non-sarcastic
1361,"""""""you are acting as though he is a child""""""",non-sarcastic
1362,It is finally going to reach 45 degrees outside.,non-sarcastic
1363,There is no need to thank AI devices,non-sarcastic
1364,"""I would say """"Donald Trump's  birthday does not deserve to be celebrated"""".""",non-sarcastic
1365,"This game is terrible, it will definitely not win a GOTY award. ",non-sarcastic
1366,I can't stand the assholes at basically every gas station right now filling up multiple gas canisters when I don't even have enough gas to get home.,non-sarcastic
1367,"Just tested my egg drop at my apartment complex and it fell on a man's head :) he said it was fine because he has no hair, but I felt awful about it.",non-sarcastic
1368,Most business majors are straight people,non-sarcastic
1369,If you are taking part in this dumb trend it's not very funny.,non-sarcastic
1370,i am so drained ,non-sarcastic
1371,The healthcare system in the U.S is so frustrating. I spend so much money on health insurance only to end up paying just as much out of pocket when my insurance doesn’t cover the services.,non-sarcastic
1372,old people suck,non-sarcastic
1373,i am ugly because there’s a dent in my car,non-sarcastic
1374,"You guys, I just saw the most hysterical fake musical - Electro City! Wouldn’t it be funny if it was a real show we could produce?",non-sarcastic
1375,I did not like watching this video at all ,non-sarcastic
1376,I hate the US health care system.,non-sarcastic
1377,I do not enjoy having to listen to loud toddlers in public spaces. ,non-sarcastic
1378,That solos was awful,non-sarcastic
1379,Everyone who studies law watched suits in sixthform/college.,non-sarcastic
1380,It is extremely hard to quit meth as it is a disease rather than an addiction. ,non-sarcastic
1381,It would be interesting to see an actual documentary over a certain beauty blogger covering her events and asking her questions she would otherwise try to avoid.,non-sarcastic
1382,"I enjoy dancing the hokey cokey, in particular putting my left leg in. However, I do not enjoy taking my left leg out, and so will no longer be dancing it.",non-sarcastic
1383,It's my Instagram for a reason why wouldn't it be all pictures of me?,non-sarcastic
1384,people with clear skin are more comfortable in that area of their life,non-sarcastic
1385,Holding hands with your parent while walking around campus is a bad way to show you're ready for the independence of college,non-sarcastic
1386,"Unfortunately, one of my few cookery skills doesn't make up for not being able to adult properly",non-sarcastic
